TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,PHV1,SAT,SCH,SFS,SupCFM,SupVFD1,SATSP,
04/02/2014 22:30,0,0,1.50,48.47,0,69.41,0,55.12,0,0,0,0,57.00,
04/02/2014 22:45,0,0,1.50,48.64,0,69.68,0,55.16,0,0,0,0,57.00,
04/02/2014 23:00,0,0,1.50,48.71,0,69.99,0,55.24,0,0,0,0,57.00,
04/02/2014 23:15,0,0,1.50,48.84,0,70.34,0,55.24,0,0,0,0,57.00,
04/02/2014 23:30,0,0,1.50,49.04,0,70.53,0,55.30,0,0,0,0,57.00,
04/02/2014 23:45,0,0,1.50,49.20,0,70.59,0,55.34,0,0,0,0,57.00,
04/03/2014 00:00,0,0,1.50,49.37,0,70.66,0,55.44,0,0,0,0,57.00,
04/03/2014 00:15,0,0,1.50,49.52,0,70.78,0,55.43,0,0,0,0,57.00,
04/03/2014 00:30,0,0,1.50,49.72,0,70.88,0,55.51,0,0,0,0,57.00,
04/03/2014 00:45,0,0,1.50,49.88,0,70.90,0,55.51,0,0,0,0,57.00,
04/03/2014 01:00,0,0,1.50,50.13,0,70.93,0,55.64,0,0,0,0,57.00,
04/03/2014 01:15,0,0,1.50,50.22,0,70.98,0,55.74,0,0,0,0,57.00,
04/03/2014 01:30,0,0,1.50,50.24,0,71.01,0,55.82,0,0,0,0,57.00,
04/03/2014 01:45,0,0,1.50,50.26,0,71.10,0,55.87,0,0,0,0,57.00,
04/03/2014 02:00,0,0,1.50,50.37,0,71.22,0,55.93,0,0,0,0,57.00,
04/03/2014 02:15,0,0,1.50,50.41,0,71.20,0,55.95,0,0,0,0,57.00,
04/03/2014 02:30,0,0,1.50,50.60,0,71.25,0,56.06,0,0,0,0,57.00,
04/03/2014 02:45,0,0,1.50,50.74,0,71.34,0,56.20,0,0,0,0,57.00,
04/03/2014 03:00,0,0,1.50,50.89,0,71.42,0,56.31,0,0,0,0,57.00,
04/03/2014 03:15,0,0,1.50,50.96,0,71.56,0,56.43,0,0,0,0,57.00,
04/03/2014 03:30,0,0,1.50,51.23,0,71.73,0,56.70,0,0,0,0,57.00,
04/03/2014 03:45,0,0,1.50,51.90,0,71.89,0,57.18,0,0,0,0,57.00,
04/03/2014 04:00,0,0,1.50,51.80,0,71.49,0,56.86,0,0,0,0,57.00,
04/03/2014 04:15,0,0,1.50,51.99,0,71.76,0,56.89,0,0,0,0,57.00,
04/03/2014 04:30,0,0,1.50,51.94,0,71.82,0,56.94,0,0,0,0,57.00,
04/03/2014 04:45,0,0,1.50,51.89,0,71.82,0,56.93,0,0,0,0,57.00,
04/03/2014 05:00,0,0,1.50,52.15,0,72.02,0,57.31,0,0,0,0,57.00,
04/03/2014 05:15,0,0.90,1.50,59.43,41.62,76.83,0,59.38,1,1,31407.56,85.21,57.00,
04/03/2014 05:30,0,1.56,1.50,55.91,46.56,76.34,0,55.80,1,1,30355.05,86.92,57.00,
04/03/2014 05:45,0,1.73,1.50,55.11,47.24,75.99,0,54.92,1,1,26229.79,78.44,57.00,
04/03/2014 06:00,0,1.73,1.50,55.03,47.51,75.89,0,55.20,1,1,21551.99,69.36,57.00,
04/03/2014 06:15,0,1.66,1.50,55.28,48.95,75.92,0,55.94,1,1,17790.11,62.99,57.00,
04/03/2014 06:30,0,1.61,1.50,59.92,44.31,76.13,0,62.11,1,1,15350.59,58.95,57.00,
04/03/2014 06:45,0,1.53,1.50,55.96,50.26,76.39,0,57.31,1,1,15193.63,57.25,57.00,
04/03/2014 07:00,0,1.56,1.50,55.50,52.67,76.41,0,56.53,1,1,13049.30,54.66,57.00,
04/03/2014 07:15,0,1.53,1.50,55.31,54.06,76.42,0,56.45,1,1,11811.23,53.21,57.00,
04/03/2014 07:30,0,1.53,1.50,54.78,52.82,76.45,0,55.87,1,1,11591.50,52.16,57.00,
04/03/2014 07:45,0,1.51,1.50,55.00,52.97,76.47,0,55.90,1,1,11080.52,51.49,57.00,
04/03/2014 08:00,0,1.52,1.50,55.52,54.62,76.52,0,56.32,1,1,10001.60,50.67,57.00,
04/03/2014 08:15,0,1.51,1.50,54.59,52.72,76.71,0,56.19,1,1,10633.21,50.53,57.00,
04/03/2014 08:30,0,1.50,1.50,54.85,53.90,76.71,0,56.01,1,1,10392.42,50.58,57.00,
04/03/2014 08:45,0,1.51,1.50,54.68,54.45,76.61,0,55.97,1,1,9909.54,50.16,57.00,
04/03/2014 09:00,0,1.45,1.50,60.86,46.15,76.68,0,63.27,1,1,11488.91,51.07,57.00,
04/03/2014 09:15,0,1.51,1.50,55.73,52.72,76.76,0,58.06,1,1,10409.30,50.64,57.00,
04/03/2014 09:30,0,1.48,1.50,55.51,54.66,76.65,0,56.45,1,1,10952.19,51.00,57.00,
04/03/2014 09:45,0,1.52,1.50,55.25,54.75,76.57,0,56.36,1,1,10482.91,50.76,57.00,
04/03/2014 10:00,0,1.51,1.50,55.49,54.44,76.65,0,56.12,1,1,10631.02,50.79,57.00,
04/03/2014 10:15,0,1.49,1.50,54.55,52.11,76.61,0,55.70,1,1,11083.73,51.29,57.00,
04/03/2014 10:30,0,1.52,1.50,55.16,52.67,76.55,0,56.04,1,1,10080.31,50.72,57.00,
04/03/2014 10:45,0,1.53,1.50,54.83,51.30,76.52,0,56.35,1,1,10282.68,50.81,57.00,
04/03/2014 11:00,0,1.50,1.50,55.03,51.53,76.55,0,56.33,1,1,10423.24,50.83,57.00,
04/03/2014 11:15,0,1.50,1.50,54.85,50.51,76.55,0,56.22,1,1,10597.53,50.77,57.00,
04/03/2014 11:30,0,1.48,1.50,58.62,0,76.56,0,56.42,1,1,11168.39,51.28,57.00,
04/03/2014 11:45,0,1.45,1.50,58.37,47.55,76.55,0,60.95,1,1,12889.67,52.98,57.00,
04/03/2014 12:00,0,1.54,1.50,56.42,54.19,76.66,0,57.39,1,1,10922.08,51.99,57.00,
04/03/2014 12:15,0,1.47,1.50,54.40,52.56,76.69,0,56.18,1,1,12082.83,52.11,57.00,
04/03/2014 12:30,0,1.46,1.50,54.32,50.55,76.72,0,55.53,1,1,11305.33,51.70,57.00,
04/03/2014 12:45,0,1.51,1.50,55.33,52.94,76.59,0,55.62,1,1,10316.51,50.79,57.00,
04/03/2014 13:00,0,1.47,1.50,54.86,51.97,76.62,0,55.48,1,1,11369.91,51.19,57.00,
04/03/2014 13:15,0,1.48,1.50,54.32,49.53,76.54,0,55.29,1,1,10600.19,50.68,57.00,
04/03/2014 13:30,0,1.49,1.50,59.38,43.30,76.58,0,62.15,1,1,10749.33,51.01,57.00,
04/03/2014 13:45,0,1.53,1.50,55.44,49.11,76.72,0,57.39,1,1,10235.77,50.81,57.00,
04/03/2014 14:00,0,1.52,1.50,53.54,44.92,76.59,0,56.04,1,1,10624.10,50.97,57.00,
04/03/2014 14:15,0,1.51,1.50,54.98,49.40,76.57,0,56.02,1,1,10328.36,50.46,57.00,
04/03/2014 14:30,0,1.54,1.50,56.01,52.54,76.55,0,56.41,1,1,9361.15,49.90,57.00,
04/03/2014 14:45,0,1.49,1.50,54.88,49.34,76.56,0,55.67,1,1,9669.54,50.35,57.00,
04/03/2014 15:00,0,1.48,1.50,55.19,51.47,76.48,0,56.06,1,1,9867.85,50.49,57.00,
04/03/2014 15:15,0,1.52,1.50,64.62,34.45,76.36,0,60.99,1,1,8712.90,49.56,57.00,
04/03/2014 15:30,0,1.48,1.50,56.81,45.58,76.61,0,58.91,1,1,10445.14,50.10,57.00,
04/03/2014 15:45,0,1.50,1.50,55.59,50.66,76.57,0,56.84,1,1,9735.90,49.96,57.00,
04/03/2014 16:00,0,1.51,1.50,55.38,52.04,76.51,0,56.23,1,1,8929.27,49.67,57.00,
04/03/2014 16:15,0,1.52,1.50,54.40,50.15,76.58,0,56.04,1,1,9331.67,49.38,57.00,
04/03/2014 16:30,0,1.46,1.50,55.40,51.03,76.53,0,55.64,1,1,10357.35,49.83,57.00,
04/03/2014 16:45,0,1.51,1.50,55.51,52.85,76.50,0,56.19,1,1,8701.06,49.04,57.00,
04/03/2014 17:00,0,1.50,1.50,55.24,53.44,76.51,0,56.47,1,1,9060.20,48.98,57.00,
04/03/2014 17:15,0,0,1.50,50.07,0,75.14,0,57.21,0,0,0,0,57.00,
04/03/2014 17:30,0,0,1.50,46.58,0,73.21,0,56.59,0,0,0,0,57.00,
04/03/2014 17:45,0,0,1.50,45.49,0,72.69,0,55.91,0,0,0,0,57.00,
04/03/2014 18:00,0,0,1.50,44.75,0,72.38,0,55.18,0,0,0,0,57.00,
04/03/2014 18:15,0,0,1.50,44.60,0,72.14,0,54.61,0,0,0,0,57.00,
04/03/2014 18:30,0,0,1.50,44.38,0,71.92,0,54.15,0,0,0,0,57.00,
04/03/2014 18:45,0,0,1.50,44.10,0,71.91,0,53.65,0,0,0,0,57.00,
04/03/2014 19:00,0,0,1.50,43.99,0,72.07,0,53.21,0,0,0,0,57.00,
04/03/2014 19:15,0,0,1.50,46.00,0,70.82,0,53.79,0,0,0,0,57.00,
04/03/2014 19:30,0,0,1.50,46.33,0,69.75,0,53.80,0,0,0,0,57.00,
04/03/2014 19:45,0,0,1.50,46.29,0,69.57,0,53.67,0,0,0,0,57.00,
04/03/2014 20:00,0,0,1.50,46.74,0,69.54,0,53.81,0,0,0,0,57.00,
04/03/2014 20:15,0,0,1.50,46.75,0,69.60,0,53.73,0,0,0,0,57.00,
04/03/2014 20:30,0,0,1.50,46.92,0,69.64,0,53.76,0,0,0,0,57.00,
04/03/2014 20:45,0,0,1.50,47.01,0,69.92,0,53.76,0,0,0,0,57.00,
04/03/2014 21:00,0,0,1.50,47.13,0,69.97,0,53.74,0,0,0,0,57.00,
04/03/2014 21:15,0,0,1.50,48.22,0,70.26,0,54.56,0,0,0,0,57.00,
04/03/2014 21:30,0,0,1.50,48.58,0,70.45,0,54.71,0,0,0,0,57.00,
04/03/2014 21:45,0,0,1.50,48.91,0,70.75,0,54.91,0,0,0,0,57.00,
04/03/2014 22:00,0,0,1.50,49.18,0,71.21,0,55.06,0,0,0,0,57.00,
04/03/2014 22:15,0,0,1.50,49.38,0,71.43,0,55.25,0,0,0,0,57.00,
04/03/2014 22:30,0,0,1.50,49.57,0,71.64,0,55.35,0,0,0,0,57.00,
04/03/2014 22:45,0,0,1.50,49.51,0,71.65,0,55.32,0,0,0,0,57.00,
04/03/2014 23:00,0,0,1.50,49.59,0,71.72,0,55.46,0,0,0,0,57.00,
04/03/2014 23:15,0,0,1.50,49.48,0,71.71,0,55.44,0,0,0,0,57.00,
04/03/2014 23:30,0,0,1.50,49.52,0,71.78,0,55.46,0,0,0,0,57.00,
04/03/2014 23:45,0,0,1.50,49.51,0,71.71,0,55.43,0,0,0,0,57.00,
04/04/2014 00:00,0,0,1.50,49.41,0,71.56,0,55.39,0,0,0,0,57.00,
04/04/2014 00:15,0,0,1.50,49.30,0,71.56,0,55.32,0,0,0,0,57.00,
04/04/2014 00:30,0,0,1.50,49.44,0,71.53,0,55.44,0,0,0,0,57.00,
04/04/2014 00:45,0,0,1.50,49.59,0,71.48,0,55.53,0,0,0,0,57.00,
04/04/2014 01:00,0,0,1.50,49.69,0,71.57,0,55.56,0,0,0,0,57.00,
04/04/2014 01:15,0,0,1.50,49.80,0,71.58,0,55.68,0,0,0,0,57.00,
04/04/2014 01:30,0,0,1.50,49.98,0,71.68,0,55.77,0,0,0,0,57.00,
04/04/2014 01:45,0,0,1.50,50.10,0,71.74,0,55.84,0,0,0,0,57.00,
04/04/2014 02:00,0,0,1.50,50.18,0,71.75,0,55.89,0,0,0,0,57.00,
04/04/2014 02:15,0,0,1.50,50.18,0,71.73,0,55.86,0,0,0,0,57.00,
04/04/2014 02:30,0,0,1.50,50.19,0,71.69,0,55.91,0,0,0,0,57.00,
04/04/2014 02:45,0,0,1.50,50.36,0,71.75,0,56.03,0,0,0,0,57.00,
04/04/2014 03:00,0,0,1.50,50.43,0,71.80,0,56.07,0,0,0,0,57.00,
04/04/2014 03:15,0,0,1.50,50.49,0,71.87,0,56.10,0,0,0,0,57.00,
04/04/2014 03:30,0,0,1.50,50.58,0,71.87,0,56.16,0,0,0,0,57.00,
04/04/2014 03:45,0,0,1.50,50.67,0,71.87,0,56.23,0,0,0,0,57.00,
04/04/2014 04:00,0,0,1.50,50.85,0,71.91,0,56.37,0,0,0,0,57.00,
04/04/2014 04:15,0,0,1.50,51.06,0,71.88,0,56.40,0,0,0,0,57.00,
04/04/2014 04:30,0,0,1.50,50.97,0,71.89,0,56.38,0,0,0,0,57.00,
04/04/2014 04:45,0,0,1.50,50.95,0,71.89,0,56.43,0,0,0,0,57.00,
04/04/2014 05:00,0,0,1.50,50.98,0,71.92,0,56.43,0,0,0,0,57.00,
04/04/2014 05:15,0,0.90,1.50,58.49,37.93,76.74,0,58.72,1,1,30832.94,85.03,57.00,
04/04/2014 05:30,0,1.56,1.50,55.68,42.60,76.36,0,56.03,1,1,29594.74,86.09,57.00,
04/04/2014 05:45,0,1.74,1.50,54.93,42.24,76.03,0,54.96,1,1,25639.52,77.50,57.00,
04/04/2014 06:00,0,1.73,1.50,55.34,44.34,75.85,0,55.70,1,1,20966.89,68.46,57.00,
04/04/2014 06:15,0,1.66,1.50,55.19,45.47,75.86,0,55.88,1,1,17606.78,62.05,57.00,
04/04/2014 06:30,0,1.63,1.50,64.14,36.52,75.90,0,63.46,1,1,14383.08,57.29,57.00,
04/04/2014 06:45,0,1.52,1.50,57.71,53.53,76.25,0,59.16,1,1,14750.19,56.01,57.00,
04/04/2014 07:00,0,1.54,1.50,55.84,57.90,76.37,0,56.95,1,1,13047.88,54.00,57.00,
04/04/2014 07:15,0,1.53,1.50,55.37,60.44,76.44,0,56.62,1,1,12036.71,52.91,57.00,
04/04/2014 07:30,0,1.51,1.50,55.27,61.81,76.70,0,56.42,1,1,11447.59,52.36,57.00,
04/04/2014 07:45,0,1.51,1.50,55.30,63.26,76.81,0,56.45,1,1,10688.96,52.01,57.00,
04/04/2014 08:00,0,1.50,1.50,55.66,65.12,76.84,0,56.45,1,1,11001.98,51.77,57.00,
04/04/2014 08:15,0,1.50,1.50,54.82,63.99,76.88,0,56.11,1,1,11310.28,51.79,57.00,
04/04/2014 08:30,0,1.51,1.50,54.39,60.10,76.82,0,55.53,1,1,10774.03,51.49,57.00,
04/04/2014 08:45,0,1.52,1.50,54.33,56.73,76.86,0,55.64,1,1,10114.72,50.85,57.00,
04/04/2014 09:00,0,1.53,1.50,55.29,58.71,76.82,0,56.49,1,1,9739.74,49.93,57.00,
04/04/2014 09:15,0,1.54,1.50,55.19,58.83,76.79,0,56.90,1,1,8877.07,49.91,57.00,
04/04/2014 09:30,0,1.52,1.50,54.99,59.38,76.80,0,57.00,1,1,9480.19,50.29,57.00,
04/04/2014 09:45,0,1.49,1.50,56.49,62.15,76.81,0,56.90,1,1,9983.38,49.99,57.00,
04/04/2014 10:00,0,1.51,1.50,54.79,56.27,76.78,0,56.32,1,1,9434.68,49.83,57.00,
04/04/2014 10:15,0,1.47,1.50,59.64,51.62,76.79,0,63.74,1,1,9711.48,50.22,57.00,
04/04/2014 10:30,0,1.47,1.50,55.92,58.11,76.96,0,57.87,1,1,9916.18,50.44,57.00,
04/04/2014 10:45,0,1.51,1.50,54.82,58.09,76.80,0,56.79,1,1,9565.82,50.47,57.00,
04/04/2014 11:00,0,1.52,1.50,55.86,59.65,76.76,0,56.78,1,1,8836.14,49.68,57.00,
04/04/2014 11:15,0,1.51,1.50,54.52,56.44,76.75,0,56.08,1,1,8735.61,49.23,57.00,
04/04/2014 11:30,0,1.49,1.50,55.46,58.60,76.68,0,56.71,1,1,8903.95,49.34,57.00,
04/04/2014 11:45,0,1.49,1.50,54.22,55.88,76.80,0,55.96,1,1,9178.12,49.33,57.00,
04/04/2014 12:00,0,1.49,1.50,54.47,55.82,76.69,0,55.95,1,1,8813.91,49.08,57.00,
04/04/2014 12:15,0,1.51,1.50,55.34,58.23,76.78,0,56.45,1,1,7920.23,48.30,57.00,
04/04/2014 12:30,0,1.53,1.50,55.73,60.20,76.82,0,56.81,1,1,8595.67,48.33,57.00,
04/04/2014 12:45,0,1.49,1.50,54.53,56.99,76.82,0,56.46,1,1,8447.09,48.87,57.00,
04/04/2014 13:00,0,1.49,1.50,54.88,56.86,76.81,0,56.43,1,1,8605.02,48.91,57.00,
04/04/2014 13:15,0,1.49,1.50,54.96,57.26,76.82,0,56.45,1,1,8839.43,48.94,57.00,
04/04/2014 13:30,0,1.49,1.50,54.95,57.24,76.68,0,56.81,1,1,8948.34,49.29,57.00,
04/04/2014 13:45,0,1.49,1.50,55.34,58.25,76.71,0,56.71,1,1,9082.72,49.16,57.00,
04/04/2014 14:00,0,1.51,1.50,65.99,29.10,76.73,0,57.61,1,1,8459.76,48.99,57.00,
04/04/2014 14:15,0,1.47,1.50,57.89,55.25,76.76,0,61.18,1,1,8988.49,49.78,57.00,
04/04/2014 14:30,0,1.51,1.50,55.12,54.29,76.74,0,56.54,1,1,9952.25,49.45,57.00,
04/04/2014 14:45,0,1.51,1.50,54.92,56.92,76.81,0,56.77,1,1,9436.44,49.63,57.00,
04/04/2014 15:00,0,1.49,1.50,55.23,57.56,76.82,0,56.45,1,1,8683.92,49.38,57.00,
04/04/2014 15:15,0,1.49,1.50,54.00,53.79,76.67,0,55.78,1,1,9226.91,49.36,57.00,
04/04/2014 15:30,0,1.52,1.50,54.39,56.15,76.57,0,56.65,1,1,8286.48,48.63,57.00,
04/04/2014 15:45,0,1.52,1.50,54.95,56.03,76.64,0,56.05,1,1,7893.91,48.25,57.00,
04/04/2014 16:00,0,1.51,1.50,55.54,57.62,76.58,0,56.51,1,1,7727.68,48.33,57.00,
04/04/2014 16:15,0,1.52,1.50,55.50,58.17,76.53,0,56.50,1,1,7152.09,47.86,57.00,
04/04/2014 16:30,0,1.51,1.50,54.79,57.67,76.51,0,56.46,1,1,7266.15,47.64,57.00,
04/04/2014 16:45,0,1.52,1.50,54.55,55.75,76.49,0,55.96,1,1,6850.44,47.43,57.00,
04/04/2014 17:00,0,1.49,1.50,55.56,58.99,76.57,0,56.41,1,1,7075.01,47.51,57.00,
04/04/2014 17:15,0,0,1.50,54.59,0,74.25,0,57.31,0,0,0,0,57.00,
04/04/2014 17:30,0,0,1.50,52.15,0,71.75,0,57.28,0,0,0,0,57.00,
04/04/2014 17:45,0,0,1.50,50.20,0,70.50,0,57.10,0,0,0,0,57.00,
04/04/2014 18:00,0,0,1.50,49.20,0,69.72,0,56.71,0,0,0,0,57.00,
04/04/2014 18:15,0,0,1.50,48.34,0,69.37,0,56.45,0,0,0,0,57.00,
04/04/2014 18:30,0,0,1.50,47.63,0,69.09,0,56.06,0,0,0,0,57.00,
04/04/2014 18:45,0,0,1.50,47.27,0,68.92,0,55.78,0,0,0,0,57.00,
04/04/2014 19:00,0,0,1.50,47.23,0,68.76,0,55.49,0,0,0,0,57.00,
04/04/2014 19:15,0,0,1.50,47.13,0,68.79,0,55.28,0,0,0,0,57.00,
04/04/2014 19:30,0,0,1.50,46.98,0,68.79,0,54.94,0,0,0,0,57.00,
04/04/2014 19:45,0,0,1.50,46.63,0,68.58,0,54.75,0,0,0,0,57.00,
04/04/2014 20:00,0,0,1.50,46.51,0,68.06,0,54.46,0,0,0,0,57.00,
04/04/2014 20:15,0,0,1.50,45.92,0,67.84,0,54.24,0,0,0,0,57.00,
04/04/2014 20:30,0,0,1.50,45.98,0,67.92,0,53.94,0,0,0,0,57.00,
04/04/2014 20:45,0,0,1.50,46.10,0,68.17,0,53.79,0,0,0,0,57.00,
04/04/2014 21:00,0,0,1.50,46.00,0,68.04,0,53.62,0,0,0,0,57.00,
04/04/2014 21:15,0,0,1.50,46.26,0,67.76,0,53.61,0,0,0,0,57.00,
04/04/2014 21:30,0,0,1.50,47.03,0,67.67,0,53.67,0,0,0,0,57.00,
04/04/2014 21:45,0,0,1.50,50.76,0,66.04,0,54.01,0,0,0,0,57.00,
04/04/2014 22:00,0,0,1.50,53.05,0,67.00,0,54.89,0,0,0,0,57.00,
04/04/2014 22:15,0,0,1.50,52.86,0,67.45,0,55.31,0,0,0,0,57.00,
04/04/2014 22:30,0,0,1.50,52.49,0,67.85,0,55.68,0,0,0,0,57.00,
04/04/2014 22:45,0,0,1.50,51.78,0,66.75,0,55.96,0,0,0,0,57.00,
04/04/2014 23:00,0,0,1.50,51.66,0,67.18,0,56.28,0,0,0,0,57.00,
04/04/2014 23:15,0,0,1.50,51.73,0,67.65,0,56.62,0,0,0,0,57.00,
04/04/2014 23:30,0,0,1.50,52.08,0,68.49,0,56.93,0,0,0,0,57.00,
04/04/2014 23:45,0,0,1.50,52.27,0,69.09,0,57.26,0,0,0,0,57.00,
04/05/2014 00:00,0,0,1.50,52.41,0,69.41,0,57.55,0,0,0,0,57.00,
04/05/2014 00:15,0,0,1.50,52.46,0,69.51,0,57.79,0,0,0,0,57.00,
04/05/2014 00:30,0,0,1.50,52.52,0,69.74,0,58.02,0,0,0,0,57.00,
04/05/2014 00:45,0,0,1.50,52.80,0,69.89,0,58.29,0,0,0,0,57.00,
04/05/2014 01:00,0,0,1.50,52.99,0,70.08,0,58.52,0,0,0,0,57.00,
04/05/2014 01:15,0,0,1.50,53.24,0,70.20,0,58.75,0,0,0,0,57.00,
04/05/2014 01:30,0,0,1.50,53.30,0,70.35,0,58.95,0,0,0,0,57.00,
04/05/2014 01:45,0,0,1.50,53.27,0,70.36,0,59.13,0,0,0,0,57.00,
04/05/2014 02:00,0,0,1.50,53.14,0,70.36,0,59.27,0,0,0,0,57.00,
04/05/2014 02:15,0,0,1.50,53.13,0,70.31,0,59.43,0,0,0,0,57.00,
04/05/2014 02:30,0,0,1.50,53.23,0,70.35,0,59.54,0,0,0,0,57.00,
04/05/2014 02:45,0,0,1.50,53.22,0,70.44,0,59.67,0,0,0,0,57.00,
04/05/2014 03:00,0,0,1.50,53.27,0,70.23,0,59.82,0,0,0,0,57.00,
04/05/2014 03:15,0,0,1.50,53.18,0,70.18,0,59.89,0,0,0,0,57.00,
04/05/2014 03:30,0,0,1.50,53.21,0,69.91,0,59.96,0,0,0,0,57.00,
04/05/2014 03:45,0,0,1.50,53.12,0,69.95,0,60.04,0,0,0,0,57.00,
04/05/2014 04:00,0,0,1.50,53.22,0,69.99,0,60.11,0,0,0,0,57.00,
04/05/2014 04:15,0,0,1.50,53.26,0,70.17,0,60.21,0,0,0,0,57.00,
04/05/2014 04:30,0,0,1.50,53.17,0,70.11,0,60.26,0,0,0,0,57.00,
04/05/2014 04:45,0,0,1.50,53.04,0,70.05,0,60.28,0,0,0,0,57.00,
04/05/2014 05:00,0,0,1.50,52.97,0,70.06,0,60.32,0,0,0,0,57.00,
04/05/2014 05:15,0,0,1.50,52.88,0,70.11,0,60.35,0,0,0,0,57.00,
04/05/2014 05:30,0,0,1.50,52.72,0,70.16,0,60.35,0,0,0,0,57.00,
04/05/2014 05:45,0,0,1.50,52.59,0,70.13,0,60.37,0,0,0,0,57.00,
04/05/2014 06:00,0,0,1.50,52.49,0,70.02,0,60.34,0,0,0,0,57.00,
04/05/2014 06:15,0,0,1.50,52.49,0,69.99,0,60.35,0,0,0,0,57.00,
04/05/2014 06:30,0,0,1.50,52.50,0,70.02,0,60.33,0,0,0,0,57.00,
04/05/2014 06:45,0,0,1.50,53.59,0,69.99,0,60.58,0,0,0,0,57.00,
04/05/2014 07:00,0,0,1.50,55.82,0,69.56,0,61.22,0,0,0,0,57.00,
04/05/2014 07:15,0,0,1.50,54.33,0,70.03,0,60.84,0,0,0,0,57.00,
04/05/2014 07:30,0,0,1.50,54.00,0,70.54,0,60.84,0,0,0,0,57.00,
04/05/2014 07:45,0,0,1.50,53.31,0,70.45,0,61.51,0,0,0,0,57.00,
04/05/2014 08:00,0,0,1.50,53.28,0,70.60,0,61.64,0,0,0,0,57.00,
04/05/2014 08:15,0,0,1.50,53.36,0,70.86,0,61.73,0,0,0,0,57.00,
04/05/2014 08:30,0,0,1.50,53.48,0,71.12,0,61.78,0,0,0,0,57.00,
04/05/2014 08:45,0,0,1.50,53.25,0,71.32,0,61.79,0,0,0,0,57.00,
04/05/2014 09:00,0,0,1.50,53.55,0,71.28,0,61.91,0,0,0,0,57.00,
04/05/2014 09:15,0,0.66,1.50,62.80,33.26,76.87,0,64.95,1,1,29774.08,76.51,57.00,
04/05/2014 09:30,0,0,1.50,61.64,0,74.75,0,65.38,0,0,0,0,57.00,
04/05/2014 09:45,0,0,1.50,59.50,0,72.26,0,65.33,0,0,0,0,57.00,
04/05/2014 10:00,0,0,1.50,59.05,0,72.68,0,65.36,0,0,0,0,57.00,
04/05/2014 10:15,0,0,1.50,57.62,0,73.71,0,65.06,0,0,0,0,57.00,
04/05/2014 10:30,0,0,1.50,57.06,0,74.41,0,64.93,0,0,0,0,57.00,
04/05/2014 10:45,0,0,1.50,56.47,0,74.55,0,64.64,0,0,0,0,57.00,
04/05/2014 11:00,0,0,1.50,56.35,0,75.12,0,64.44,0,0,0,0,57.00,
04/05/2014 11:15,0,0,1.50,55.99,0,74.28,0,64.02,0,0,0,0,57.00,
04/05/2014 11:30,0,0,1.50,54.99,0,73.33,0,63.44,0,0,0,0,57.00,
04/05/2014 11:45,0,0,1.50,54.47,0,72.93,0,63.00,0,0,0,0,57.00,
04/05/2014 12:00,0,0,1.50,54.27,0,72.95,0,62.62,0,0,0,0,57.00,
04/05/2014 12:15,0,0,1.50,54.97,0,74.28,0,62.87,0,0,0,0,57.00,
04/05/2014 12:30,0,0,1.50,55.36,0,74.96,0,62.74,0,0,0,0,57.00,
04/05/2014 12:45,0,0,1.50,55.62,0,75.28,0,62.64,0,0,0,0,57.00,
04/05/2014 13:00,0,0,1.50,55.54,0,74.82,0,62.50,0,0,0,0,57.00,
04/05/2014 13:15,0,0,1.50,56.27,0,75.42,0,62.82,0,0,0,0,57.00,
04/05/2014 13:30,0,0,1.50,56.00,0,74.56,0,62.34,0,0,0,0,57.00,
04/05/2014 13:45,0,0,1.50,55.52,0,73.78,0,62.01,0,0,0,0,57.00,
04/05/2014 14:00,0,0,1.50,54.99,0,73.28,0,61.62,0,0,0,0,57.00,
04/05/2014 14:15,0,0,1.50,54.98,0,73.24,0,61.58,0,0,0,0,57.00,
04/05/2014 14:30,0,0,1.50,55.10,0,73.31,0,61.49,0,0,0,0,57.00,
04/05/2014 14:45,0,0,1.50,54.88,0,73.13,0,61.28,0,0,0,0,57.00,
04/05/2014 15:00,0,0,1.50,54.78,0,73.06,0,61.17,0,0,0,0,57.00,
04/05/2014 15:15,0,0,1.50,54.77,0,72.84,0,61.00,0,0,0,0,57.00,
04/05/2014 15:30,0,0,1.50,54.72,0,72.96,0,60.96,0,0,0,0,57.00,
04/05/2014 15:45,0,0,1.50,54.64,0,73.00,0,60.78,0,0,0,0,57.00,
04/05/2014 16:00,0,0,1.50,54.71,0,72.96,0,60.71,0,0,0,0,57.00,
04/05/2014 16:15,0,0,1.50,54.98,0,73.16,0,60.81,0,0,0,0,57.00,
04/05/2014 16:30,0,0,1.50,54.94,0,73.14,0,60.70,0,0,0,0,57.00,
04/05/2014 16:45,0,0,1.50,54.79,0,73.20,0,60.62,0,0,0,0,57.00,
04/05/2014 17:00,0,0,1.50,54.77,0,73.16,0,60.53,0,0,0,0,57.00,
04/05/2014 17:15,0,0,1.50,54.74,0,73.11,0,60.47,0,0,0,0,57.00,
04/05/2014 17:30,0,0,1.50,54.70,0,73.09,0,60.41,0,0,0,0,57.00,
04/05/2014 17:45,0,0,1.50,54.77,0,73.15,0,60.43,0,0,0,0,57.00,
04/05/2014 18:00,0,0,1.50,54.70,0,73.20,0,60.35,0,0,0,0,57.00,
04/05/2014 18:15,0,0,1.50,54.57,0,73.24,0,60.32,0,0,0,0,57.00,
